conv_id,n_utterances,n_tokens,topics,type,speaker1_id,speaker1_age_cat,speaker1_gender,speaker1_educ,speaker2_id,speaker2_age_cat,speaker2_gender,speaker2_educ
SWGB,681,5528,"['barges', 'travel', 'work']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0037,19_29,F,5_postgrad,S0084,19_29,F,5_postgrad
SWGX,712,5443,"['teaching', 'toe nails', 'friends']","['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SWLR,712,6438,"['navigation', 'aviation', 'schedule', 'weddings', 'weather', 'technology', 'wildlife', 'food and drink', 'music', 'poetry', 'ceilidhs', 'driving', 'injury', 'work', 'property', 'crafts', 'wool', 'politics', 'places', 'history', 'sport', 'people', 'equipment', 'retail', 'satnavs', 'culture', 'local area', '']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements', 'telling jokes']",S0391,50_59,F,4_graduate,S0393,40_49,M,5_postgrad
SWMV,812,9584,"['crisps', 'james bond', 'weddings', 'indian food', 'cities', 'newcastle', '']","['discussing', 'explaining', 'anecdote telling']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SWRQ,481,4859,"['family life', 'shopping', 'discussing a wedding']","['discussing', 'explaining', 'making arrangements']",S0320,30_39,F,3_sixthform,S0443,60_69,F,4_graduate
SWU3,533,4279,"['daily routines', 'board games', 'drinking cultures']","['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SWUT,196,2417,"['wisdom teeth', 'holes', 'parents', 'going back to uni', 'moving house']","['discussing', 'explaining', 'complaining', 'making arrangements']",S0202,19_29,F,3_sixthform,S0208,19_29,F,3_sixthform
SWW8,466,5712,"['home decorating', 'bathrooms', 'tradespeople', 'kitchens; talk about friends']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'announcing', 'anecdote telling']",S0426,60_69,M,5_postgrad,S0427,60_69,M,5_postgrad
SWYP,307,2775,"['urban development', 'acting', 'films', 'painting', 'second-hand purchases', 'goals in life', 'borrowing stuff', 'politics', 'repairing gutters.']","['explaining', 'inquiring', 'advising', 'requesting', 'anecdote telling', 'buying/selling']",S0456,40_49,M,5_postgrad,S0463,40_49,M,2_secondary
SX6D,884,8215,"['work', 'moodle']","['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SX6V,348,5339,"['safari-type wildlife holiday', 'university students', '(disertation supervisees); teaching arrangements; job advertisments & applicants']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'announcing', 'anecdote telling']",S0426,60_69,M,5_postgrad,S0427,60_69,M,5_postgrad
SXAN,433,3426,['cataract operation on one eye.  finding lost objects through visualization.   the build up of unwanted objects in the home.  dogs moving about at night.'],"['discussing', 'explaining', 'inquiring', 'requesting', 'anecdote telling']",S0486,60_69,F,4_graduate,S0526,60_69,M,2_secondary
SXAQ,277,3799,['scottish independence and referendum'],"['discussing', 'explaining', 'anecdote telling']",S0251,50_59,F,5_postgrad,S0252,11_18,M,3_sixthform
SXAW,336,2792,"['creativity', 'work']","['discussing', 'explaining', 'making arrangements']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SXBE,244,5049,"['future plans', 'writing', 'politics', 'tattoos', 'the domestic sphere', 'describing a perfect day']","['discussing', 'explaining', 'inquiring', 'complaining']",S0022,30_39,F,4_graduate,S0023,40_49,M,3_sixthform
SXCU,195,2280,"['work', 'friends', 'buying food']",['discussing'],S0167,19_29,F,4_graduate,S0378,19_29,F,5_postgrad
SXCW,1286,12225,[],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0041,19_29,F,4_graduate,S0084,19_29,F,5_postgrad
SXFD,1036,7631,"['eating out', 'cinema and film', 'gaming', 'football – premier league ', 'stag weekends', 'books', 'the lie', 'politics', 'europe', 'university', 'seminars', 'course mates', 'shakespeare on tv']","['discussing', 'anecdote telling']",S0671,19_29,M,4_graduate,S0678,19_29,M,3_sixthform
SXFR,327,2399,"['trying to get anon’s shoes clean', 'discussing current outfit', 'anon’s brother and living abroad', 'discussing another friend', 'getting ready', 'discussing a friend getting a dog,']","['discussing', 'complaining', 'anecdote telling']",S0585,19_29,F,4_graduate,S0587,19_29,M,4_graduate
SXJP,447,5088,"['house problems', 'estate agent', 'friends', 'moving out. ']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'requesting', 'announcing', 'anecdote telling']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
SXJW,247,4232,"['news items', 'food', 'drinking']","['discussing', 'explaining', 'inquiring']",S0281,60_69,M,4_graduate,S0355,60_69,M,2_secondary
SXK4,1259,17215,[],"['discussing', 'explaining', 'inquiring', 'complaining', 'anecdote telling']",S0585,19_29,F,4_graduate,S0587,19_29,M,4_graduate
SXK5,1505,11304,"['university courses (human sciences', 'maths)', 'drinking', 'alcoholic beverages', 'cooking', 'friendships', 'rugby']","['discussing', 'explaining', 'advising', 'making arangements']",S0405,11_18,M,3_sixthform,S0554,11_18,M,3_sixthform
SXKQ,335,2565,"['university', 'massages', 'lectures']","['discussing', 'inquiring', 'complaining', 'advising']",S0202,19_29,F,3_sixthform,S0218,19_29,M,5_postgrad
SXLD,286,2819,['politics'],"['discussing', 'explaining', 'inquiring', 'complaining', 'anecdote telling']",S0392,11_18,M,2_secondary,S0398,80_89,F,3_sixthform
SXPD,103,1758,"['football', 'fast food.']","['discussing', 'explaining']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SXQU,611,6573,"['cooking', 'working out', 'food preparation', 'cleaning', 'childhood', 'travelling']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising']",S0189,19_29,M,3_sixthform,S0192,19_29,M,4_graduate
SXSM,1391,11516,"['dropping out of university', 'childhood', 'dirty shoes', 'name origins']","['discussing', 'inquiring', 'advising', 'anecdote telling']",S0529,19_29,F,3_sixthform,S0530,19_29,F,3_sixthform
SXVL,448,4696,"['pubs', 'vegetables', 'celebrities', 'food']","['discussing', 'explaining']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SXWG,1141,10486,"['upcoming plans', 'daily routines: mornings', 'cruises', 'travel', 'a family member and his wedding', 'scotland', 'wwii – grandpa’s experience in raf', 'australia', 'work', 'wwi and ii', 'race relations', 'cultural differences', 'fox hunting', 'eating animals: ethics', 'farming', 'a visitor- anecdote', 'the local area', 'rowing', 'punting', 'opera']","['discussing', 'explaining', 'anecdote telling', 'making arrangements']",S0454,30_39,F,4_graduate,S0579,90_99,M,2_secondary
SXWH,873,8040,"['exercise', 'relationships']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0041,19_29,F,4_graduate,S0084,19_29,F,5_postgrad
SXXN,456,3834,"['film and tv', 'harry potter', 'the arts']",['discussing'],S0509,11_18,F,2_secondary,S0510,40_49,F,5_postgrad
SY2F,279,2901,"['local library under threat of demolition', 'choosing upholstery fabrics', 'newspapers', 'buildings maintaining old facades', 'local council', 'looking at internet      ']",['discussing'],S0588,40_49,F,4_graduate,S0589,40_49,M,4_graduate
SY4E,941,7836,"['work', 'playing scrabble', 'friends']","['discussing', 'explaining', 'inquiring']",S0320,30_39,F,3_sixthform,S0322,30_39,F,4_graduate
SY5E,1415,12866,"['horse racing', 'moving and living in brighton', 'parking', 'facebook app', 'mobile notifications', ' cooking', 'feeding children', 'betting', ' tea and biscuits', 'food banks', 'politicians', 'weather', ' healthy eating', ' fresh produce', 'memories of the 50’s', 'survival', 'self employed', 'disabilities benefits', 'working patterns.']","['discussing', 'explaining', 'complaining', 'advising', 'anecdote telling', 'making arrangements']",S0198,19_29,F,4_graduate,S0229,60_69,M,2_secondary
SY5K,816,11388,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],"['discussing', 'explaining', 'inquiring', 'advising', 'requesting', 'making arrangements']",S0282,50_59,F,5_postgrad,S0651,50_59,M,5_postgrad
SY7T,192,1960,"['going outside', 'times of day', 'sleeping', 'lunch/dinner', 'eating schedule', 'lounge/ bedroom', 'families and watching tv', 'reading', 'silence and noise', 'nature sounds', '']","['discussing', 'explaining']",S0421,11_18,F,3_sixthform,S0423,50_59,M,2_secondary
SY8A,244,1987,"['university', 'literature', 'other people', 'films', 'hypothetical situations', 'work.']","['discussing', 'anecdote telling']",S0187,19_29,M,4_graduate,S0384,19_29,M,4_graduate
SY8B,614,4652,"['cooking supper', 'appraisal at work', 'pizzas', 'new marks and spencer', 'marks and spencer food', 'equine welfare', 'crosswords', 'fourteen-year-old wine', 'blenders', 'walking dead television programme', 'trapped television programme', 'cat. ']",['discussing'],S0588,40_49,F,4_graduate,S0589,40_49,M,4_graduate
SYDJ,501,4298,"['looking at pictures', 'dentists', 'gardening']","['discussing', 'inquiring ']",S0012,70_79,M,2_secondary,S0013,60_69,F,3_sixthform
SYEF,1022,7845,"['plans for the week', 'baby - (nursery)', 'family', 'television. ']","['discussing', 'inquiring', 'complaining', 'requesting']",S0525,40_49,F,4_graduate,S0615,19_29,F,4_graduate
SYEZ,1570,12539,"['oisin development', 'alphabet', 'hyperlexia', 'schools', 'irish speaking schools', 'science in schools', 'finances between a couple', 'houses and mortgage', 'living arrangements and relationships', 'pensions', '']","['discussing', 'explaining', 'inquiring', 'advising']",S0417,40_49,F,9_unknown,S0475,70_79,F,4_graduate
SYG9,343,4627,['travelling in the eu '],"['discussing', 'anecdote telling']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SYHA,421,1196,['clothes'],['discussing'],S0454,30_39,F,4_graduate,S0455,50_59,F,4_graduate
SYJK,1324,12810,['work and up coming skiing holiday'],"['discussing', 'explaining', 'inquiring', 'complaining', 'announcing', 'making arrangements']",S0525,40_49,F,4_graduate,S0622,0_10,F,9_unknown
SYRT,541,4316,"['work - freelance opportunities', 'gardening', 'the weather', 'household alterations', 'previous owners of house', 'lunch menu', 'previous job', 'a former colleague']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0454,30_39,F,4_graduate,S0455,50_59,F,4_graduate
SYTD,1503,17517,['the future'],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0084,19_29,F,5_postgrad,S0135,19_29,F,5_postgrad
SYU7,793,6809,"['mosquitoes', 'music gigs', 'traffic']",['discussing'],S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SYUR,695,9541,"['nhs/private healthcare', 'education', 'immigration ']","['discussing', 'explaining', 'anecdote telling', 'making arrangements']",S0607,30_39,F,5_postgrad,S0644,30_39,F,5_postgrad
SYWF,568,5482,['health of friend who has cancer; houses for sale in the village (and planning)'],"['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SYX3,684,13352,['having and being treated for cancer. knowledge and terminology. attitudes of younger women to sex. talking to and being examined by doctors. symptoms. screening and testing. personal experiences. types of cancer. assisted fertility treatments. process of investigation at hospital. being given the news. men’s experience. being a woman after surgery. marital relations afterwards. 1970s feminist messages. need for radical surgery.'],"['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0282,50_59,F,5_postgrad,S0646,50_59,F,4_graduate
SYXU,367,3728,"['bands', 'friends', 'hobbies']","['discussing', 'explaining', 'inquiring']",S0202,19_29,F,3_sixthform,S0203,19_29,M,3_sixthform
SYZX,231,2778,"['traffic', 'family', 'brother', 'social services', 'take away']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0519,50_59,F,4_graduate,S0520,30_39,F,4_graduate
SZ7Y,798,10214,"['films', 'family']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0041,19_29,F,4_graduate,S0084,19_29,F,5_postgrad
SZ98,798,8458,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work']","['discussing', 'explaining', 'inquiring', 'complaining', 'requesting', 'inviting', 'anouncing', 'anecdote telling', 'making arrangements']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
SZAP,1031,11553,"['ideas for a small online business', 'social media technologies', 'higher education and university students', 'friends’ involvement in the business. ']","['discussing', 'explaining', 'inquiring', 'advising', 'inviting', 'anecdote telling', 'making arrangements']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
SZAZ,264,2767,"['movie reviews', 'feminism', 'islam', 'religion', 'morality', 'ethics']","['discussing', 'explaining', 'complaining']",S0404,11_18,M,3_sixthform,S0405,11_18,M,3_sixthform
SZBN,139,3880,"['planning the day visits to open farm sunday', 'booking european rail train', 'crossing paris', 'planting out tomato plants', 'planning the following day', 'library charges and paying fines', 'issues with ‘down sizing’ and placement of specialist items', 'recycling electrical equipment']","['discussing', 'explaining', 'complaining', 'anecdote telling', 'making arrangements']",S0679,50_59,F,5_postgrad,S0681,60_69,M,5_postgrad
SZBR,815,7077,"['operation', 'teenagers', 'school', 'detention', 'visiting friends', 'cancer', 'bank/building society', 'planning work']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements']",S0255,40_49,F,4_graduate,S0259,40_49,F,3_sixthform
SZBV,431,3442,['no info'],['discussing'],S0012,70_79,M,2_secondary,S0013,60_69,F,3_sixthform
SZCM,443,4865,"['morse code', 'texting', 'results day', 'phones', 'memory', 'glass water bottles', 'amazon delivery', 'ebay', 'new shoes', 'food', ""emoji's"", 'vodafone', 'directions', 'stationery', 'pens', 'university campus', 'food shopping', 'student finance', 'vegetables/ meals', 'money', '']","['discussing', 'explaining', 'advising', 'anecdote telling', 'making arrangements']",S0421,11_18,F,3_sixthform,S0423,50_59,M,2_secondary
SZJ5,252,5113,['holidays'],['discussing'],S0072,19_29,M,3_sixthform,S0161,70_79,F,5_postgrad
SZKE,658,5546,"['talking girls', 'breakfast orders', 'a friend who is struggling at work', 'architecture', 'project brief (university)', 'communal living']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling']",S0624,19_29,F,5_postgrad,S0629,30_39,M,5_postgrad
SZKX,503,4152,"['friends', 'getting a visa', 'politics of oil', 'wahabi', 'libya', 'young people', 'moving house']","['discussing', 'explaining', 'inquiring', 'advising', 'making arrangements']",S0456,40_49,M,5_postgrad,S0465,40_49,M,5_postgrad
SZLE,514,4758,"['singing', 'college', 'languages', 'childhood experiences', 'television', 'drama']","['discussing', 'inquiring', 'anecdote telling']",S0509,11_18,F,2_secondary,S0510,40_49,F,5_postgrad
SZME,1009,9305,"['eating before the gym', 'driving', 'time', 'gym (again)', 'being english', 'gender issues', 'sexism', 'silence.']","['discussing', 'explaining']",S0618,40_49,F,4_graduate,S0619,19_29,F,5_postgrad
SZNP,285,5403,['how to overcome problem of strings breaking; methods involved (including using cable ties); materials/dimensions/positioning/weight; costing; trailing the ideas; discussion on the use of the word ‘fleet’; use of product in primary school v. secondary school; cutting ear lobe and stripe in hair by mistake; marketing the idea; dragons’ den; resulting new haircut...'],"['discussing', 'explaining', 'inquiring', 'requesting', 'making arrangements', 'apologising']",S0266,60_69,F,4_graduate,S0268,60_69,M,4_graduate
SZPS,677,7886,"['film', 'literature', 'food']","['discussing', 'explaining']",S0058,19_29,F,4_graduate,S0179,19_29,M,5_postgrad
SZQX,2875,26177,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']","['discussing', 'explaining', 'inquiring', 'inviting', 'anecdote telling', 'amking arrangements']",S0439,19_29,F,4_graduate,S0450,19_29,F,4_graduate
SZR7,341,3419,"['friends and socialising', 'traffic/driving etiquette.']","['discussing', 'explaining', 'inquiring', 'advising', 'inviting', 'anecdote telling', 'making arrangements']",S0255,40_49,F,4_graduate,S0256,19_29,F,3_sixthform
SZT4,403,3633,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']","['discussing', 'enplaining', 'inquiring', 'complaining', 'advising', 'requesting,anecdote telling', 'making arrangements,']",S0486,60_69,F,4_graduate,S0528,70_79,M,3_sixthform
SZVB,1463,15978,"['babies', 'family', 'friends']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0517,40_49,F,4_graduate,S0525,40_49,F,4_graduate
SZVC,798,6468,"['school orchestra (windband)', 'playing the clarinet & grades', 'music gcse', 'lessons', 'teachers']","['discussing', 'explaining', 'inquiring', 'complaining', 'announcing']",S0324,11_18,F,2_secondary,S0325,11_18,F,2_secondary
SZW4,479,4519,"['poetry', 'morning routine', 'food', 'social events', 'theatre', 'shopping', 't.v']","['discussing', 'inquiring', 'anecdote telling']",S0509,11_18,F,2_secondary,S0510,40_49,F,5_postgrad
SZXQ,838,6733,"['tv', 'languages', 'friends', 'holidays', 'offices', 'comedy']","['discussing', 'explaining', 'inquiring', 'complaining', 'telling jokes']",S0058,19_29,F,4_graduate,S0120,19_29,M,5_postgrad
SZYV,320,4056,"['babies', 'moving house', 'sharing clothes', 'siblings', 'learning languages']","['discussing', 'explaining', 'inquiring']",S0428,19_29,F,5_postgrad,S0432,19_29,F,4_graduate
