speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0013,F,['no info'],SP5U,450,"<vocal desc=""laugh"" /> oh dear <vocal desc=""laugh"" /> <pause dur=""short"" /> mm <pause dur=""long"" />",3,50_plus,vocal desc laugh oh dear vocal desc laugh pause dur short mm pause dur long,50-plus,15
S0012,M,['no info'],SP5U,451,anyhow that was a good cup of tea but I let mine get cold all this yapping <unclear>you</unclear>,17,50_plus,anyhow good cup tea let mine get cold yapping unclear unclear,50-plus,11
S0013,F,['no info'],SP5U,452,"<unclear /> yeah <pause dur=""short"" /> <unclear>had</unclear> a nice cup of tea <pause dur=""short"" /> er we're having sausages tonight",13,50_plus,unclear yeah pause dur short unclear unclear nice cup tea pause dur short er sausages tonight,50-plus,16
S0012,M,['no info'],SP5U,453,"oh wonderful <pause dur=""short"" /> and chips?",5,50_plus,oh wonderful pause dur short chips,50-plus,6
S0013,F,['no info'],SP5U,454,"sausage <pause dur=""short"" /> no <pause dur=""short"" /> you cos you did some potatoes <pause dur=""short"" /> about three days ago",12,50_plus,sausage pause dur short pause dur short cos potatoes pause dur short three days ago,50-plus,15
S0012,M,['no info'],SP5U,455,"oh did I? oh yeah <pause dur=""short"" /> yeah",7,50_plus,oh oh yeah pause dur short yeah,50-plus,7
S0013,F,['no info'],SP5U,456,"so we've got those to finish <trunc>t</trunc> <pause dur=""short"" /> well not finish <pause dur=""short"" /> start",11,50_plus,got finish trunc trunc pause dur short well finish pause dur short start,50-plus,13
S0012,M,['no info'],SP5U,457,yeah,1,50_plus,yeah,50-plus,1
S0013,F,['no info'],SP5U,458,erm and that tomato and er sort of <trunc>pum</trunc> that <unclear>Turk's head</unclear> squash,10,50_plus,erm tomato er sort trunc pum trunc unclear turk head unclear squash,50-plus,12
S0012,M,['no info'],SP5U,459,"yeah <pause dur=""short"" /> I've got er some of that chilli paste",10,50_plus,yeah pause dur short got er chilli paste,50-plus,8
S0013,F,['no info'],SP5U,460,an onion,2,50_plus,onion,50-plus,1
S0012,M,['no info'],SP5U,461,er that that er sweet chilli sauce on as well,10,50_plus,er er sweet chilli sauce well,50-plus,6
S0013,F,['no info'],SP5U,462,it's already in,4,50_plus,already,50-plus,1
S0012,M,['no info'],SP5U,463,has it? you put it in already?,9,50_plus,put already,50-plus,2
S0013,F,['no info'],SP5U,464,no er but it's already in a curry sauce isn't it?,14,50_plus,er already curry sauce,50-plus,4
S0012,M,['no info'],SP5U,465,"yeah <pause dur=""short"" /> that curry sauce <unclear>you</unclear> was lovely",6,50_plus,yeah pause dur short curry sauce unclear unclear lovely,50-plus,9
S0013,F,['no info'],SP5U,466,I know I know it was quite mild cos it's been watered down by all the tomatoes really,19,50_plus,know know quite mild cos watered tomatoes really,50-plus,8
S0012,M,['no info'],SP5U,467,<unclear>well it just er lifts</unclear>,0,50_plus,unclear well er lifts unclear,50-plus,5
S0013,F,['no info'],SP5U,468,just gives it a little bit of <unclear>twang</unclear> don't it?,11,50_plus,gives little bit unclear twang unclear,50-plus,6
S0012,M,['no info'],SP5U,469,"yeah it did <pause dur=""short"" /> yeah it er gives it a lot of taste",12,50_plus,yeah pause dur short yeah er gives lot taste,50-plus,9
S0013,F,['no info'],SP5U,470,mm,1,50_plus,mm,50-plus,1
S0012,M,['no info'],SP5U,471,I hear if you have too much chilli that take away the flavour of everything else that's on it,20,50_plus,hear much chilli take away flavour everything else,50-plus,8
S0013,F,['no info'],SP5U,472,yeah,1,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,473,"I mean these people who think to eat raw chillies <vocal desc=""sigh"" /> <pause dur=""short"" /> when we used to sell em this boy used to come in <pause dur=""short"" /> and buy these chillies and stand there and eat them <pause dur=""short"" /> cos he was a man",37,50_plus,mean people think eat raw chillies vocal desc sigh pause dur short used sell em boy used come pause dur short buy chillies stand eat pause dur short cos man,50-plus,30
S0013,F,['no info'],SP5U,474,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0012,M,['no info'],SP5U,475,oh what a stupid idiot,5,50_plus,oh stupid idiot,50-plus,3
S0013,F,['no info'],SP5U,476,yeah,1,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,477,what is the point?,5,50_plus,point,50-plus,1
S0013,F,['no info'],SP5U,478,"I wonder what he's doing now he was kind of strange wasn't he? <vocal desc=""laugh"" />",16,50_plus,wonder kind strange vocal desc laugh,50-plus,6
S0012,M,['no info'],SP5U,479,"yeah <pause dur=""short"" /> yeah he was",4,50_plus,yeah pause dur short yeah,50-plus,5
S0013,F,['no info'],SP5U,480,mm,1,50_plus,mm,50-plus,1
S0012,M,['no info'],SP5U,481,he came round here once or twice didn't he?,11,50_plus,came round twice,50-plus,3
S0013,F,['no info'],SP5U,482,yeah,1,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,483,"yeah <pause dur=""short"" /> <vocal desc=""laugh"" />",1,50_plus,yeah pause dur short vocal desc laugh,50-plus,7
S0013,F,['no info'],SP5U,484,not sure why,3,50_plus,sure,50-plus,1
S0012,M,['no info'],SP5U,485,I'm not sure well we did we did carry on <trunc>se</trunc>selling stuff for a little while didn't we?,21,50_plus,sure well carry trunc se trunc selling stuff little,50-plus,9
S0013,F,['no info'],SP5U,486,yeah oh did he come buy some stuff?,9,50_plus,yeah oh come buy stuff,50-plus,5
S0012,M,['no info'],SP5U,487,yeah he come to buy some stuff,7,50_plus,yeah come buy stuff,50-plus,4
S0013,F,['no info'],SP5U,488,okay,1,50_plus,okay,50-plus,1
S0012,M,['no info'],SP5U,489,and then <trunc>w</trunc>,2,50_plus,trunc w trunc,50-plus,3
S0013,F,['no info'],SP5U,490,"<anon nameType=""f"" type=""name"" /> remembers all the brown rice brown <vocal desc=""laugh"" /> brown pasta",9,50_plus,anon nametype f type name remembers brown rice brown vocal desc laugh brown pasta,50-plus,14
S0012,M,['no info'],SP5U,491,yeah,1,50_plus,yeah,50-plus,1
S0013,F,['no info'],SP5U,492,and soya milk,3,50_plus,soya milk,50-plus,2
S0012,M,['no info'],SP5U,493,"yeah she did <pause dur=""short"" /> she used to really look forward <trunc>r</trunc> to it all I mean <pause dur=""short"" /> and then course <anon nameType=""m"" type=""name"" /> used to come out <pause dur=""short"" /> and <vocal desc=""laugh"" /> <trunc>s</trunc> we used to start talking <pause dur=""short"" /> and <anon nameType=""f"" type=""name"" /> had done her shopping and <vocal desc=""laugh"" /> and left <pause dur=""short"" /> me and <anon nameType=""m"" type=""name"" /> yapping away",42,50_plus,yeah pause dur short used really look forward trunc r trunc mean pause dur short course anon nametype type name used come pause dur short vocal desc laugh trunc trunc used start talking pause dur short anon nametype f type name done shopping vocal desc laugh left pause dur short anon nametype type name yapping away,50-plus,56
S0013,F,['no info'],SP5U,494,right,1,50_plus,right,50-plus,1
S0012,M,['no info'],SP5U,495,but she used to buy all the stuff as well,10,50_plus,used buy stuff well,50-plus,4
S0013,F,['no info'],SP5U,496,mm,1,50_plus,mm,50-plus,1
S0012,M,['no info'],SP5U,497,and I I think it's so strange though that you know she'll remember everything that that I used to do you know,24,50_plus,think strange though know remember everything used know,50-plus,8
S0013,F,['no info'],SP5U,498,does remember a lot doesn't she?,8,50_plus,remember lot,50-plus,2
S0012,M,['no info'],SP5U,499,and this is a long while ago now ain't it?,12,50_plus,long ago,50-plus,2
S0013,F,['no info'],SP5U,500,"yes <pause dur=""short"" /> yeah",2,50_plus,yes pause dur short yeah,50-plus,5
S0012,M,['no info'],SP5U,501,and er,2,50_plus,er,50-plus,1
S0013,F,['no info'],SP5U,502,whereas I,2,50_plus,whereas,50-plus,1
S0012,M,['no info'],SP5U,503,I never realised how much they people appreciated me going round selling stuff,13,50_plus,never realised much people appreciated going round selling stuff,50-plus,9
S0013,F,['no info'],SP5U,504,mm,1,50_plus,mm,50-plus,1
S0012,M,['no info'],SP5U,505,because at the time it wasn't the norm to buy all this whole food stuff was it?,19,50_plus,time norm buy whole food stuff,50-plus,6
S0012,M,['no info'],SP5U,507,"all them years ago <pause dur=""short"" /> and selling organic stuff and whole food that was that was good weren't it?",20,50_plus,years ago pause dur short selling organic stuff whole food good,50-plus,11
S0013,F,['no info'],SP5U,508,strangely enough people were only just thinking about what they were eating,12,50_plus,strangely enough people thinking eating,50-plus,5
S0012,M,['no info'],SP5U,509,yeah,1,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,511,yeah,1,50_plus,yeah,50-plus,1
S0013,F,['no info'],SP5U,512,just beginning to think,4,50_plus,beginning think,50-plus,2
S0012,M,['no info'],SP5U,513,yeah that's it yeah,5,50_plus,yeah yeah,50-plus,2
S0013,F,['no info'],SP5U,514,"that they don't want all these er rubbish foods <pause dur=""short"" /> want to go back to basics <pause dur=""short"" /> it's really funny",20,50_plus,want er rubbish foods pause dur short want go back basics pause dur short really funny,50-plus,16
S0012,M,['no info'],SP5U,515,they did a they did a thing about er chemical <trunc>foo</trunc> chemical you know stuff that they put on like vegetables to <trunc>s</trunc> to keep the the pests away and stop the,30,50_plus,thing er chemical trunc foo trunc chemical know stuff put like vegetables trunc trunc keep pests away stop,50-plus,18
S0013,F,['no info'],SP5U,516,yeah,1,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,517,"fungus and all that sort of stuff <pause dur=""short"" /> they did a a test on them all <pause dur=""short"" /> and that the chemicals you're not supposed to eat after three weeks I think they they they're safe to eat",37,50_plus,fungus sort stuff pause dur short test pause dur short chemicals supposed eat three weeks think safe eat,50-plus,18
S0013,F,['no info'],SP5U,518,mm,1,50_plus,mm,50-plus,1
S0012,M,['no info'],SP5U,519,"but once they're safe to eat there's no difference in the organic or the <trunc>ch</trunc> or the chemical <pause dur=""short"" /> you couldn't <pause dur=""short"" /> there was no",25,50_plus,safe eat difference organic trunc ch trunc chemical pause dur short pause dur short,50-plus,14
S0013,F,['no info'],SP5U,520,really?,2,50_plus,really,50-plus,1
S0012,M,['no info'],SP5U,521,yeah,1,50_plus,yeah,50-plus,1
S0013,F,['no info'],SP5U,522,mm,1,50_plus,mm,50-plus,1
S0012,M,['no info'],SP5U,523,that's what they say,5,50_plus,say,50-plus,1
S0013,F,['no info'],SP5U,524,yeah,1,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,525,but er I mean they tell you they tell you a lot of old bull don't they?,19,50_plus,er mean tell tell lot old bull,50-plus,7
S0013,F,['no info'],SP5U,526,well er that's cos they want you to carry on buying the stuff otherwise,15,50_plus,well er cos want carry buying stuff otherwise,50-plus,8
S0012,M,['no info'],SP5U,527,yeah,1,50_plus,yeah,50-plus,1
S0013,F,['no info'],SP5U,528,otherwise er everything would rot wouldn't it?,9,50_plus,otherwise er everything would rot,50-plus,5
S0012,M,['no info'],SP5U,529,"I see <anon nameType=""m"" type=""name"" /> has stopped selling the ordinary carrots now they're all stock feed carrots now they sell at",20,50_plus,see anon nametype type name stopped selling ordinary carrots stock feed carrots sell,50-plus,13
S0013,F,['no info'],SP5U,530,"yes <pause dur=""short"" /> they always were <pause dur=""short"" /> but he writes it up now",10,50_plus,yes pause dur short always pause dur short writes,50-plus,9
S0012,M,['no info'],SP5U,531,he writes it on now yeah,6,50_plus,writes yeah,50-plus,2
S0013,F,['no info'],SP5U,532,well it's obvious really that they were stock feed you don't buy a whole huge bag full of carrots do you? like sack of potatoes you don't buy a sack of carrots you can't eat them,41,50_plus,well obvious really stock feed buy whole huge bag full carrots like sack potatoes buy sack carrots eat,50-plus,18
S0012,M,['no info'],SP5U,533,no you can't no we did didn't we? we <trunc>c</trunc> bought em,14,50_plus,trunc c trunc bought em,50-plus,5
S0013,F,['no info'],SP5U,534,"so <pause dur=""short"" /> well it is obvious",5,50_plus,pause dur short well obvious,50-plus,5
S0012,M,['no info'],SP5U,535,we bought we bought a sack oh I think it was about twenty-eight pound of carrots,16,50_plus,bought bought sack oh think twenty eight pound carrots,50-plus,9
S0013,F,['no info'],SP5U,536,and wasted em,3,50_plus,wasted em,50-plus,2
S0012,M,['no info'],SP5U,537,and most of em went to waste didn't they? they just melt away don't they? and go rotten and go,24,50_plus,em went waste melt away go rotten go,50-plus,8
S0013,F,['no info'],SP5U,538,yeah,1,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,539,soft and just go into water don't they?,10,50_plus,soft go water,50-plus,3
S0013,F,['no info'],SP5U,540,mm,1,50_plus,mm,50-plus,1
S0012,M,['no info'],SP5U,541,and they stink,3,50_plus,stink,50-plus,1
S0013,F,['no info'],SP5U,542,"they do <pause dur=""short"" /> horrible <pause dur=""short"" /> potatoes are even worse when they start <unclear>going like water</unclear>",10,50_plus,pause dur short horrible pause dur short potatoes even worse start unclear going like water unclear,50-plus,16
S0012,M,['no info'],SP5U,543,on er when they got that rot they are yes,10,50_plus,er got rot yes,50-plus,4
S0013,F,['no info'],SP5U,544,yeah they are,3,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,545,"and when you when I used to sell potatoes <pause dur=""short"" /> cos er these are the new potatoes you used to sell <pause dur=""short"" /> you used to start off with a <vocal desc=""misc"" /> and as you got to the bottom you <vocal desc=""misc"" /> what's that stink? and as you put your hand in it and you got",51,50_plus,used sell potatoes pause dur short cos er new potatoes used sell pause dur short used start vocal desc misc got bottom vocal desc misc stink put hand got,50-plus,29
S0013,F,['no info'],SP5U,546,yeah,1,50_plus,yeah,50-plus,1
S0012,M,['no info'],SP5U,547,all this gunge,3,50_plus,gunge,50-plus,1
S0013,F,['no info'],SP5U,548,er,1,50_plus,er,50-plus,1
S0012,M,['no info'],SP5U,549,"ah <pause dur=""short"" /> er",2,50_plus,ah pause dur short er,50-plus,5
S0013,F,['no info'],SP5U,550,"mm <pause dur=""short"" /> not nice at all <pause dur=""short"" /> right?",7,50_plus,mm pause dur short nice pause dur short right,50-plus,9
S0012,M,['no info'],SP5U,551,right,1,50_plus,right,50-plus,1
S0013,F,['no info'],SP5U,552,what shall we do before tea? anything?,9,50_plus,shall tea anything,50-plus,3
S0012,M,['no info'],SP5U,553,well I'm going in the shed,7,50_plus,well going shed,50-plus,3
S0013,F,['no info'],SP5U,554,"you're going in the shed? right I'll carry on with a bit <pause dur=""short"" /> well I've got to empty the barrow and er",25,50_plus,going shed right carry bit pause dur short well got empty barrow er,50-plus,13
S0012,M,['no info'],SP5U,555,yeah okay,2,50_plus,yeah okay,50-plus,2
S0013,F,['no info'],SP5U,556,okay so <trunc>s</trunc>see you later,5,50_plus,okay trunc trunc see later,50-plus,5
