speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1086,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1091,oh,1,19_29,oh,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1095,a glimmer of oh,4,19_29,glimmer oh,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1097,but that is pretty rough going though,7,19_29,pretty rough going though,19-29,4
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1098,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1099,erm well I I guess then if you can go out with her it's kind of,17,19_29,erm well guess go kind,19-29,5
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1103,"<vocal desc=""laugh"" />",0,19_29,vocal desc laugh,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1105,okay yeah I'm not sure if it'll really count,11,19_29,okay yeah sure really count,19-29,5
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1112,yeah,1,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1117,it's like so,4,19_29,like,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1119,"yeah I think either <anon type=""place"" />",5,19_29,yeah think either anon type place,19-29,6
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1122,oh,1,19_29,oh,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1125,I don't want to go <trunc>t</trunc> I don't really wanna go to a polytechnic,16,19_29,want go trunc trunc really wanna go polytechnic,19-29,8
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1126,yeah,1,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1127,but a lot of erm like more popular universities don't do the conversion course,15,19_29,lot erm like popular universities conversion course,19-29,7
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1129,so I have to go and do the conversion course at like,12,19_29,go conversion course like,19-29,4
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1132,okay,1,19_29,okay,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1141,yeah you'd be able to tell,7,19_29,yeah able tell,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1143,all the time if someone was lying,7,19_29,time someone lying,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1145,yeah you,2,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1155,liar,1,19_29,liar,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1157,"<vocal desc=""laugh"" />",0,19_29,vocal desc laugh,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1174,okay,1,19_29,okay,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1177,it's like exactly so,5,19_29,like exactly,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1178,"why don't you then like do three months in <anon type=""place"" />?",12,19_29,like three months anon type place,19-29,6
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1181,exactly yeah,2,19_29,exactly yeah,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1183,exactly travelling is expensive,4,19_29,exactly travelling expensive,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1188,mm,1,19_29,mm,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1189,and it's like well that's six months of work and then I'm fucked again like,18,19_29,like well six months work fucked like,19-29,7
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1201,in nine months' time so but,7,19_29,nine months time,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1206,yeah so erm I'm like so I start PTing in January now,13,19_29,yeah erm like start pting january,19-29,6
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1214,I'm just gonna keep going with it and see when like when I once I've like trained and erm yeah go from there,26,19_29,gonna keep going see like like trained erm yeah go,19-29,10
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1215,so when you start PT in January is that you training to become a PT or?,17,19_29,start pt january training become pt,19-29,6
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1222,"er <anon type=""place"" /> PT",3,19_29,er anon type place pt,19-29,5
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1223,oh okay,2,19_29,oh okay,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1225,yeah,1,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1229,"<vocal desc=""laugh"" />",0,19_29,vocal desc laugh,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1233,yeah,1,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1235,yeah it is yeah it's heaving isn't it?,11,19_29,yeah yeah heaving,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1236,like how are you supposed to <unclear>squat</unclear>? like you can't so so yeah I'm just gonna go with it and er me and one of the other girl we like think at the end of it we'll do something together,44,19_29,like supposed unclear squat unclear like yeah gonna go er one girl like think end something together,19-29,17
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1237,that'll be cool,4,19_29,cool,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1245,but it's quite insular and you probably want like,10,19_29,quite insular probably want like,19-29,5
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1246,it it yeah,3,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1250,exactly,1,19_29,exactly,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1256,and they think that wouldn't happen but <unclear>I'm seeing there</unclear> where,9,19_29,think happen unclear seeing unclear,19-29,5
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1262,exactly,1,19_29,exactly,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1263,you know I think you probably could get bored,9,19_29,know think probably could get bored,19-29,6
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1266,so easily,2,19_29,easily,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1270,yeah it is,3,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1283,mm it's always how like cos going back to uni is such a financial and,16,19_29,mm always like cos going back uni financial,19-29,8
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1290,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1300,I know,2,19_29,know,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1304,"though when you go out at <anon type=""place"" /> like er everyone is so young",13,19_29,though go anon type place like er everyone young,19-29,9
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1308,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1312,I know,2,19_29,know,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1324,"and er it was quite handy cos one of the girls who like was who was doing the tickets erm goes to one of <anon nameType=""m"" type=""name"" />'s like classes",28,19_29,er quite handy cos one girls like tickets erm goes one anon nametype type name like classes,19-29,17
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1335,"it's I'm guessing you don't do lifting anymore with <anon nameType=""m"" type=""name"" />",13,19_29,guessing lifting anymore anon nametype type name,19-29,7
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1338,no I no I didn't <unclear />,7,19_29,unclear,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1340,"I know I might yeah no <pause dur=""short"" /> I would definitely like to say to him like <trunc>le</trunc> to have a couple of sessions every now and then but it's not every week <unclear />",32,19_29,know might yeah pause dur short would definitely like say like trunc le trunc couple sessions every every week unclear,19-29,20
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1343,twenty pounds each but,4,19_29,twenty pounds,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1348,but it's an expensive thing to be really,9,19_29,expensive thing really,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1353,like I don't actually know,6,19_29,like actually know,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1354,and if you think about that that's a lot,10,19_29,think lot,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1359,like if you could split then <unclear>as I was saying</unclear> but I don't even think I think it's even like fifty or sixty pounds for two people,25,19_29,like could split unclear saying unclear even think think even like fifty sixty pounds two people,19-29,16
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1368,sort of chase them or,5,19_29,sort chase,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1370,like you'd be like oh I hope everything's okay <unclear /> like,13,19_29,like like oh hope everything okay unclear like,19-29,8
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1373,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1382,okay yeah,2,19_29,okay yeah,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1383,"and then it went up to fifty pound and she messaged me she was like <trunc>sh</trunc> you know how are you and stuff and I was like <pause dur=""short"" /> I was like I was just I was honest with her I said I can't afford",43,19_29,went fifty pound messaged like trunc sh trunc know stuff like pause dur short like honest said afford,19-29,18
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1385,fifty pounds for an hour sports massage,7,19_29,fifty pounds hour sports massage,19-29,5
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1391,like like I could get like a pair of shoes for that,12,19_29,like like could get like pair shoes,19-29,7
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1404,"like crazy <pause dur=""short"" /> so yeah",4,19_29,like crazy pause dur short yeah,19-29,6
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1408,I'm like I'm not eating this time,9,19_29,like eating time,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1410,like,1,19_29,like,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1420,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1422,and I I hope I'm really looking forward to it and I think cos the thing is anyone can be a PT,23,19_29,hope really looking forward think cos thing anyone pt,19-29,9
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1424,"erm but yeah hopefully you can <pause dur=""short"" /> like I don't the big thing is like diet is is diet",19,19_29,erm yeah hopefully pause dur short like big thing like diet diet,19-29,12
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1428,exactly,1,19_29,exactly,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1430,that's how you're actually gonna get the,10,19_29,actually gonna get,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1436,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1438,it is yeah,3,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1439,it's really annoying,4,19_29,really annoying,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1452,yeah,1,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1453,so I will probably have to borrow some money from them or my,13,19_29,probably borrow money,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1454,yeah,1,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1455,grandparents erm,2,19_29,grandparents erm,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1460,you'll get a lot more money,7,19_29,get lot money,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1462,hopefully,1,19_29,hopefully,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1463,I don't really know where I wanna go with it I know roughly but I'm more doing it because I want I'm interested in it,29,19_29,really know wanna go know roughly want interested,19-29,8
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1468,and it's like anything if you have an interest in something it's amazing,15,19_29,like anything interest something amazing,19-29,5
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1469,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1470,because not many people do really,6,19_29,many people really,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1478,erm and learning is actually great fun,7,19_29,erm learning actually great fun,19-29,5
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1480,and like just why not? like,7,19_29,like like,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1489,and if not I still have a publishing career of four years,12,19_29,still publishing career four years,19-29,5
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1491,to fall back on so,5,19_29,fall back,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1503,"er <anon type=""place"" /> is towards <anon type=""place"" /> but my parents actually live just just past <anon type=""place"" />",14,19_29,er anon type place towards anon type place parents actually live past anon type place,19-29,15
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1504,okay,1,19_29,okay,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1513,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1516,because you're not there to like be popular and you're like,13,19_29,like popular like,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1522,yeah exactly,2,19_29,yeah exactly,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1523,and yeah I'm going I want to to learn to uni to learn and get a degree like,19,19_29,yeah going want learn uni learn get degree like,19-29,9
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1528,I think that's quite nice to just check that off and,12,19_29,think quite nice check,19-29,4
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1536,oh no,2,19_29,oh,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1543,yeah she's apparently being made redundant and their last day will be the thirty-first of December so start the new year with a bang,25,19_29,yeah apparently made redundant last day thirty first december start new year bang,19-29,13
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1548,oh poor thing,3,19_29,oh poor thing,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1553,like I think my dad,5,19_29,like think dad,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1555,would go crazy,3,19_29,would go crazy,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1557,if she was there all the time so,8,19_29,time,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1568,that would be quite rough,5,19_29,would quite rough,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1571,"erm or I if I'm there two days a week and I stay in <anon type=""place"" />",16,19_29,erm two days week stay anon type place,19-29,8
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1572,yeah but that,3,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1578,yeah,1,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1579,I think or the conversion course is about five grand which isn't too much,15,19_29,think conversion course five grand much,19-29,6
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1581,yeah,1,19_29,yeah,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1585,like a lot of them,5,19_29,like lot,19-29,2
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1586,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1594,oh yeah okay,3,19_29,oh yeah okay,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1596,yeah I've always my dream,6,19_29,yeah always dream,19-29,3
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1597,"<vocal desc=""laugh"" />",0,19_29,vocal desc laugh,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1600,oh god,2,19_29,oh god,19-29,2
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1601,but also the amount of money they're gonna make in the future,14,19_29,also amount money gonna make future,19-29,6
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1602,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1606,a lot,2,19_29,lot,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1611,erm,1,19_29,erm,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1615,no I was three year two and a half years at another company and then,15,19_29,three year two half years another company,19-29,7
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1619,seven months so altogether,4,19_29,seven months altogether,19-29,3
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1620,well that's quite that's quite nice,8,19_29,well quite quite nice,19-29,4
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1621,it comes to about four and bit years,8,19_29,comes four bit years,19-29,4
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1623,yeah,1,19_29,yeah,19-29,1
S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1624,a change,2,19_29,change,19-29,1
S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1625,exactly,1,19_29,exactly,19-29,1
